id_manutencao,id_rebocador,data_manutencao,tipo_manutencao,componente_afetado,custo_reparo_reais,dias_inativo
1308,14,2024-04-16,Preventiva Programada,Revisao Geral,8517,1
1309,64,2024-04-16,Preventiva Programada,Revisao Geral,8967,1
1310,1,2024-04-16,Preventiva Programada,Revisao Geral,9602,1
1311,4,2024-04-16,Preventiva Programada,Revisao Geral,9549,1
1312,13,2024-04-16,Preventiva Programada,Revisao Geral,10764,1
1313,30,2024-04-16,Preventiva Programada,Revisao Geral,7876,1
1314,36,2024-04-16,Preventiva Programada,Revisao Geral,10264,1
1315,76,2024-04-16,Preventiva Programada,Revisao Geral,9684,1
1316,10,2024-04-16,Preventiva Programada,Revisao Geral,9627,1
1317,78,2024-04-16,Preventiva Programada,Revisao Geral,7434,1
1318,60,2024-04-16,Preventiva Programada,Revisao Geral,11879,1
1319,2,2024-04-18,Preventiva Programada,Revisao Geral,9776,1
1320,11,2024-04-18,Preventiva Programada,Revisao Geral,11175,1
1321,15,2024-04-18,Preventiva Programada,Revisao Geral,9144,1
1322,20,2024-04-18,Preventiva Programada,Revisao Geral,11531,1
1323,24,2024-04-18,Preventiva Programada,Revisao Geral,5707,1
1324,29,2024-04-18,Preventiva Programada,Revisao Geral,8919,1
1325,37,2024-04-18,Preventiva Programada,Revisao Geral,5972,1
1326,40,2024-04-18,Preventiva Programada,Revisao Geral,9562,1
1327,41,2024-04-18,Preventiva Programada,Revisao Geral,11480,1
1328,43,2024-04-18,Preventiva Programada,Revisao Geral,9658,1
1329,48,2024-04-18,Preventiva Programada,Revisao Geral,10530,1
1330,50,2024-04-18,Preventiva Programada,Revisao Geral,9430,1
1331,52,2024-04-18,Preventiva Programada,Revisao Geral,11904,1
1332,56,2024-04-18,Preventiva Programada,Revisao Geral,6450,1
1333,63,2024-04-18,Preventiva Programada,Revisao Geral,10218,1
1334,70,2024-04-18,Preventiva Programada,Revisao Geral,6656,1
1335,75,2024-04-18,Preventiva Programada,Revisao Geral,7547,1
1336,7,2024-04-18,Preventiva Programada,Revisao Geral,5448,1
1337,27,2024-04-18,Preventiva Programada,Revisao Geral,5466,1
1338,28,2024-04-18,Preventiva Programada,Revisao Geral,5592,1
1339,32,2024-04-18,Preventiva Programada,Revisao Geral,6589,1
1340,47,2024-04-18,Preventiva Programada,Revisao Geral,7123,1
1341,51,2024-04-18,Preventiva Programada,Revisao Geral,8074,1
1342,54,2024-04-18,Preventiva Programada,Revisao Geral,6184,1
1343,65,2024-04-18,Preventiva Programada,Revisao Geral,8471,1
1344,68,2024-04-18,Preventiva Programada,Revisao Geral,7952,1
1345,69,2024-04-18,Preventiva Programada,Revisao Geral,6025,1
1346,73,2024-04-18,Preventiva Programada,Revisao Geral,7358,1
1347,77,2024-04-18,Preventiva Programada,Revisao Geral,7597,1
1348,5,2024-04-18,Preventiva Programada,Revisao Geral,11592,1
1349,6,2024-04-18,Preventiva Programada,Revisao Geral,9275,1
1350,8,2024-04-18,Preventiva Programada,Revisao Geral,8087,1
1351,9,2024-04-18,Preventiva Programada,Revisao Geral,10593,1
1352,12,2024-04-18,Preventiva Programada,Revisao Geral,11517,1
1353,16,2024-04-18,Preventiva Programada,Revisao Geral,8868,1
1354,17,2024-04-18,Preventiva Programada,Revisao Geral,8702,1
1355,18,2024-04-18,Preventiva Programada,Revisao Geral,6858,1
1356,19,2024-04-18,Preventiva Programada,Revisao Geral,5631,1
1357,21,2024-04-18,Preventiva Programada,Revisao Geral,9894,1
1358,22,2024-04-18,Preventiva Programada,Revisao Geral,8563,1
1359,23,2024-04-18,Preventiva Programada,Revisao Geral,10378,1
1360,25,2024-04-18,Preventiva Programada,Revisao Geral,9561,1
1361,33,2024-04-18,Preventiva Programada,Revisao Geral,11305,1
1362,35,2024-04-18,Preventiva Programada,Revisao Geral,10624,1
1363,38,2024-04-18,Preventiva Programada,Revisao Geral,8102,1
1364,39,2024-04-18,Preventiva Programada,Revisao Geral,5071,1
1365,42,2024-04-18,Preventiva Programada,Revisao Geral,10026,1
1366,44,2024-04-18,Preventiva Programada,Revisao Geral,9787,1
1367,45,2024-04-18,Preventiva Programada,Revisao Geral,10150,1
1368,46,2024-04-18,Preventiva Programada,Revisao Geral,11434,1
1369,49,2024-04-18,Preventiva Programada,Revisao Geral,6010,1
1370,53,2024-04-18,Preventiva Programada,Revisao Geral,7510,1
1371,55,2024-04-18,Preventiva Programada,Revisao Geral,9301,1
1372,57,2024-04-18,Preventiva Programada,Revisao Geral,5125,1
1373,58,2024-04-18,Preventiva Programada,Revisao Geral,5855,1
1374,59,2024-04-18,Preventiva Programada,Revisao Geral,11346,1
1375,61,2024-04-18,Preventiva Programada,Revisao Geral,10327,1
1376,62,2024-04-18,Preventiva Programada,Revisao Geral,11417,1
1377,66,2024-04-18,Preventiva Programada,Revisao Geral,8077,1
1378,67,2024-04-18,Preventiva Programada,Revisao Geral,5576,1
1379,72,2024-04-18,Preventiva Programada,Revisao Geral,8046,1
1380,74,2024-04-18,Preventiva Programada,Revisao Geral,10368,1
1381,80,2024-04-18,Preventiva Programada,Revisao Geral,7512,1
1382,34,2024-04-26,Corretiva Nao Planejada,Sistema de Propulsão,86651,5
1383,26,2024-04-28,Preventiva Programada,Revisao Geral,8930,1
1384,34,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,77024,10
1385,71,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,43239,12
1386,76,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,25359,8
1387,1,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,84582,8
1388,2,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,31443,7
1389,3,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,58971,9
1390,4,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,46592,11
1391,5,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,69212,8
1392,6,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,54616,11
1393,8,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,48165,12
1394,9,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,82467,5
1395,10,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,82637,11
1396,11,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,73172,12
1397,12,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,26696,5
1398,13,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,87558,7
1399,14,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,31892,5
1400,15,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,30801,7
1401,16,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,57013,7
1402,17,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,40891,10
1403,18,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,38542,12
1404,19,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,69967,7
1405,20,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,52968,12
1406,21,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,75351,8
1407,22,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,62925,6
1408,23,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,89307,7
1409,24,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,89452,12
1410,25,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,53132,9
1411,26,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,34871,9
1412,29,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,39847,11
1413,30,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,48583,5
1414,31,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,84942,12
1415,33,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,65813,7
1416,35,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,56182,8
1417,36,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,39083,10
1418,37,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,55885,9
1419,38,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,59743,5
1420,39,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,38633,9
1421,40,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,26497,10
1422,41,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,82585,5
1423,42,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,53664,12
1424,43,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,46549,9
1425,44,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,64419,12
1426,45,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,81222,9
1427,46,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,62506,12
1428,48,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,47073,10
1429,49,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,31299,10
1430,50,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,40444,11
1431,52,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,42615,12
1432,53,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,70343,7
1433,55,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,51122,7
1434,56,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,39676,11
1435,57,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,48130,7
1436,58,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,42713,11
1437,59,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,53440,12
1438,60,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,63831,10
1439,61,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,27308,8
1440,62,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,49867,10
1441,63,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,40026,9
1442,64,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,52186,12
1443,66,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,35972,11
1444,67,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,67447,9
1445,70,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,54034,8
1446,72,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,59222,6
1447,74,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,34335,10
1448,75,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,81645,11
1449,78,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,27962,5
1450,79,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,40253,7
1451,80,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,88609,10
1452,34,2024-04-29,Corretiva Nao Planejada,Sistema Elétrico,80512,12
1453,71,2024-04-30,Corretiva Nao Planejada,Sistema Elétrico,72389,7
1454,76,2024-04-30,Corretiva Nao Planejada,Sistema Elétrico,89629,10
1455,1,2024-04-30,Corretiva Nao Planejada,Sistema Elétrico,39213,12
1456,2,2024-04-30,Corretiva Nao Planejada,Sistema Elétrico,34987,8
1457,3,2024-04-30,Corretiva Nao Planejada,Sistema Elétrico,69172,9
1458,4,2024-04-30,Corretiva Nao Planejada,Sistema Elétrico,32551,10
1459,10,2024-04-30,Corretiva Nao Planejada,Sistema Elétrico,51666,5
1460,11,2024-04-30,Corretiva Nao Planejada,Sistema Elétrico,36599,7
1461,12,2024-04-30,Corretiva Nao Planejada,Sistema Elétrico,39213,8
1462,13,2024-04-30,Corretiva Nao Planejada,Sistema Elétrico,44399,5
1463,14,2024-04-30,Corretiva Nao Planejada,Sistema Elétrico,88709,5
1464,15,2024-04-30,Corretiva Nao Planejada,Sistema Elétrico,85110,7
1465,17,2024-04-30,Corretiva Nao Planejada,Sistema Elétrico,82100,6
1466,19,2024-04-30,Corretiva Nao Planejada,Sistema Elétrico,50025,12
1467,20,2024-04-30,Corretiva Nao Planejada,Sistema Elétrico,71832,9
1468,24,2024-04-30,Corretiva Nao Planejada,Sistema Elétrico,55999,11
1469,26,2024-04-30,Corretiva Nao Planejada,Sistema Elétrico,67064,10
1470,29,2024-04-30,Corretiva Nao Planejada,Sistema Elétrico,72144,6
1471,30,2024-04-30,Corretiva Nao Planejada,Sistema Elétrico,35600,8
1472,31,2024-04-30,Corretiva Nao Planejada,Sistema Elétrico,60379,10
1473,36,2024-04-30,Corretiva Nao Planejada,Sistema Elétrico,25103,9
1474,37,2024-04-30,Corretiva Nao Planejada,Sistema Elétrico,64902,5
1475,38,2024-04-30,Corretiva Nao Planejada,Sistema Elétrico,87372,12
1476,39,2024-04-30,Corretiva Nao Planejada,Sistema Elétrico,33396,5
1477,40,2024-04-30,Corretiva Nao Planejada,Sistema Elétrico,80884,5
1478,41,2024-04-30,Corretiva Nao Planejada,Sistema Elétrico,65713,12
1479,42,2024-04-30,Corretiva Nao Planejada,Sistema Elétrico,38424,10
1480,43,2024-04-30,Corretiva Nao Planejada,Sistema Elétrico,66223,9
1481,45,2024-04-30,Corretiva Nao Planejada,Sistema Elétrico,53069,9
1482,48,2024-04-30,Corretiva Nao Planejada,Sistema Elétrico,51511,11
1483,50,2024-04-30,Corretiva Nao Planejada,Sistema Elétrico,65000,9
1484,52,2024-04-30,Corretiva Nao Planejada,Sistema Elétrico,35003,9
1485,53,2024-04-30,Corretiva Nao Planejada,Sistema Elétrico,67011,8
1486,55,2024-04-30,Corretiva Nao Planejada,Sistema Elétrico,71884,8
1487,56,2024-04-30,Corretiva Nao Planejada,Sistema Elétrico,29506,6
1488,60,2024-04-30,Corretiva Nao Planejada,Sistema Elétrico,69947,12
1489,63,2024-04-30,Corretiva Nao Planejada,Sistema Elétrico,47788,5
1490,64,2024-04-30,Corretiva Nao Planejada,Sistema Elétrico,86279,12
1491,66,2024-04-30,Corretiva Nao Planejada,Sistema Elétrico,86155,6
1492,67,2024-04-30,Corretiva Nao Planejada,Sistema Elétrico,29830,12
1493,70,2024-04-30,Corretiva Nao Planejada,Sistema Elétrico,56751,10
1494,72,2024-04-30,Corretiva Nao Planejada,Sistema Elétrico,85307,5
1495,75,2024-04-30,Corretiva Nao Planejada,Sistema Elétrico,72184,7
1496,78,2024-04-30,Corretiva Nao Planejada,Sistema Elétrico,81329,8
1497,79,2024-04-30,Corretiva Nao Planejada,Sistema Elétrico,32495,12
1498,80,2024-04-30,Corretiva Nao Planejada,Sistema Elétrico,84389,6
1499,34,2024-04-30,Corretiva Nao Planejada,Sistema Elétrico,30910,9
1500,7,2024-04-30,Corretiva Nao Planejada,Sistema Elétrico,30396,5
1501,27,2024-04-30,Corretiva Nao Planejada,Sistema Elétrico,60144,5
1502,28,2024-04-30,Corretiva Nao Planejada,Sistema Elétrico,57181,10
1503,32,2024-04-30,Corretiva Nao Planejada,Sistema Elétrico,58587,11
1504,47,2024-04-30,Corretiva Nao Planejada,Sistema Elétrico,89179,7
1505,51,2024-04-30,Corretiva Nao Planejada,Sistema Elétrico,38165,8
1506,54,2024-04-30,Corretiva Nao Planejada,Sistema Elétrico,77047,6
1507,65,2024-04-30,Corretiva Nao Planejada,Sistema Elétrico,78056,10
1508,68,2024-04-30,Corretiva Nao Planejada,Sistema Elétrico,53194,9
1509,69,2024-04-30,Corretiva Nao Planejada,Sistema Elétrico,64223,12
1510,73,2024-04-30,Corretiva Nao Planejada,Sistema Elétrico,50136,12
1511,77,2024-04-30,Corretiva Nao Planejada,Sistema Elétrico,29728,8
1512,71,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,52762,10
1513,76,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,58047,6
1514,1,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,28685,11
1515,2,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,61940,12
1516,3,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,45508,6
1517,4,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,82634,11
1518,10,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,84789,6
1519,11,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,62940,9
1520,12,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,41248,5
1521,13,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,25498,5
1522,14,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,87056,12
1523,15,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,39994,11
1524,17,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,73224,7
1525,19,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,71677,6
1526,20,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,26103,12
1527,24,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,61529,12
1528,26,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,84804,5
1529,29,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,65492,6
1530,30,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,48026,11
1531,31,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,70238,7
1532,36,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,88378,7
1533,37,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,33830,12
1534,38,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,47095,12
1535,39,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,86987,6
1536,40,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,75494,6
1537,41,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,63321,5
1538,42,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,89992,8
1539,43,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,76051,11
1540,45,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,38367,6
1541,48,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,44956,7
1542,50,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,32755,10
1543,52,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,63576,10
1544,53,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,58080,10
1545,55,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,76181,5
1546,56,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,36577,6
1547,60,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,50509,7
1548,63,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,53845,12
1549,64,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,78903,5
1550,66,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,46062,11
1551,67,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,82739,5
1552,70,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,57225,8
1553,72,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,65851,5
1554,75,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,87150,7
1555,78,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,88902,7
1556,79,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,51663,5
1557,80,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,63537,12
1558,34,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,80622,12
1559,5,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,40983,6
1560,6,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,56777,8
1561,7,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,33704,6
1562,8,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,72778,5
1563,9,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,81411,11
1564,16,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,34351,7
1565,18,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,85177,9
1566,21,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,50403,6
1567,22,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,27605,9
1568,23,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,86944,9
1569,25,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,64604,5
1570,27,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,68481,5
1571,28,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,41599,6
1572,32,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,87136,9
1573,33,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,34052,7
1574,35,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,72316,7
1575,44,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,79924,5
1576,46,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,56661,10
1577,47,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,58641,9
1578,49,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,68804,8
1579,51,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,58623,6
1580,54,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,79987,10
1581,57,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,79355,6
1582,58,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,40973,6
1583,59,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,41043,9
1584,61,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,64622,7
1585,62,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,38047,5
1586,65,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,29431,12
1587,68,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,52802,11
1588,69,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,25708,6
1589,73,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,28484,11
1590,74,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,57860,8
1591,77,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,32384,8
1592,71,2024-05-01,Corretiva Nao Planejada,Sistema Elétrico,41970,9
1593,76,2024-05-02,Corretiva Nao Planejada,Sistema Elétrico,48880,10
1594,1,2024-05-02,Corretiva Nao Planejada,Sistema Elétrico,43069,9
1595,2,2024-05-02,Corretiva Nao Planejada,Sistema Elétrico,79400,7
1596,3,2024-05-02,Corretiva Nao Planejada,Sistema Elétrico,38771,5
1597,4,2024-05-02,Corretiva Nao Planejada,Sistema Elétrico,75829,5
1598,10,2024-05-02,Corretiva Nao Planejada,Sistema Elétrico,78646,9
1599,11,2024-05-02,Corretiva Nao Planejada,Sistema Elétrico,41009,8
1600,12,2024-05-02,Corretiva Nao Planejada,Sistema Elétrico,85709,11
1601,13,2024-05-02,Corretiva Nao Planejada,Sistema Elétrico,88679,9
1602,14,2024-05-02,Corretiva Nao Planejada,Sistema Elétrico,77882,5
1603,15,2024-05-02,Corretiva Nao Planejada,Sistema Elétrico,67024,10
1604,17,2024-05-02,Corretiva Nao Planejada,Sistema Elétrico,74286,7
1605,19,2024-05-02,Corretiva Nao Planejada,Sistema Elétrico,29028,6
1606,20,2024-05-02,Corretiva Nao Planejada,Sistema Elétrico,83548,8
1607,24,2024-05-02,Corretiva Nao Planejada,Sistema Elétrico,35662,7
1608,26,2024-05-02,Corretiva Nao Planejada,Sistema Elétrico,50514,6
1609,29,2024-05-02,Corretiva Nao Planejada,Sistema Elétrico,66267,11
1610,30,2024-05-02,Corretiva Nao Planejada,Sistema Elétrico,84977,6
1611,31,2024-05-02,Corretiva Nao Planejada,Sistema Elétrico,30370,11
